0.41
0.425
0.683
0.679
0.805
0.678
0.809
0.825
0.749
0.813
0.84
0.84
0.786
0.793
0.815
0.787
0.819
0.826
0.806
0.837
0.829
0.842
0.849
0.842
0.835
0.847
0.842
0.749
0.817
0.831
0.854
0.852
0.832
0.844
0.796
0.812
0.813
0.84
0.854
0.804
0.828
0.85
0.855
0.873
0.794
0.85
0.822
0.853
0.84
0.843
0.838
0.843
0.864
0.856
0.858
0.862
0.796
0.812
0.856
0.861
0.852
0.864
0.842
0.857
0.865
0.848
0.819
0.844
0.861
0.824
0.87
0.843
0.857
0.831
0.856
0.855
0.841
0.854
0.826
0.847
0.853
0.854
0.829
0.85
0.855
0.855
0.852
0.866
0.873
0.876
0.871
0.862
0.856
0.865
0.878
0.88
0.88
0.873
0.836
0.874
0.869
0.871
0.879
0.867
0.86
0.87
0.869
0.872
0.873
0.871
0.867
0.864
0.842
0.852
0.843
0.867
0.851
0.859
0.857
0.855
0.861
0.842
0.859
0.855
0.856
0.856
0.852
0.848
0.862
0.85
0.855
0.857
0.854
0.86
0.872
0.86
0.841
0.851
0.881
0.861
0.862
0.854
0.877
0.843
0.87
0.87
0.861
0.878
0.874
0.868
0.873
0.873
0.87
0.871
0.869
0.865
0.872
0.867
0.867
0.873
0.866
0.873
0.862
0.867
0.875
0.876
0.874
0.868
0.874
0.851
0.877
0.868
0.845
0.864
0.87
0.866
0.858
0.871
0.867
0.867
0.855
0.871
0.872
0.857
0.868
0.871
0.872
0.873
0.878
0.878
0.873
0.862
0.872
0.87
0.873
0.877
0.877
0.867
0.881
0.856
0.876
0.878
0.852
0.88
0.881
0.883
0.881
0.871
0.868
0.874
0.872
0.874
0.87
0.875
0.87
0.875
0.881
0.869
0.873
0.868
0.868
0.872
0.867
0.879
0.873
0.873
0.868
0.866
0.881
0.872
0.877
0.878
0.869
0.875
0.881
0.864
0.855
0.88
0.885
0.882
0.87
0.882
0.886
0.888
0.883
0.886
0.876
0.888
0.878
0.878
0.879
0.88
0.883
0.874
0.885
0.882
0.888
0.888
0.884
0.886
0.886
0.889
0.881
0.889
0.888
0.889
0.888
0.876
0.89
0.888
0.895
0.88
0.882
0.891
0.886
0.883
0.887
0.886
0.895
0.887
0.891
0.888
0.891
0.889
0.888
0.889
0.894
0.891
0.897
0.897
0.895
0.889
0.894
0.894
0.898
0.9
0.899
0.894
0.899
0.895
0.899
0.894
0.904
0.898
0.898
0.898
0.892
0.899
0.899
0.901
0.895
0.9
0.887
0.895
0.896
0.892
0.885
0.894
0.902
0.899
0.891
0.882
0.886
0.89
0.886
0.889
0.888
0.883
0.892
0.892
0.892
0.896
0.883
0.885
0.899
0.9
0.885
0.886
0.888
0.883
0.867
0.892
0.894
0.893
0.887
0.893
0.881
0.895
0.885
0.885
0.891
0.888
0.889
0.877
0.887
0.888
0.893
0.895
0.889
0.891
0.883
0.891
0.886
0.879
0.891
0.886
0.891
0.874
0.895
0.884
0.893
0.882
0.879
0.892
0.884
0.89
0.892
0.896
0.893
0.896
0.889
0.896
0.895
0.887
0.889
0.885
0.887
0.863
0.887
0.885
0.884
0.889
0.882
0.853
0.888
0.891
0.886
0.885
0.888
0.876
0.889
0.888
0.862
0.887
0.893
0.893
0.884
0.887
0.887
0.889
0.888
0.889
0.887
0.89
0.888
0.893
0.885
0.892
0.891
0.898
0.888
0.886
0.881
0.894
0.894
0.89
0.89
0.885
0.897
0.897
0.895
0.894
0.886
0.879
0.894
0.891
0.893
0.886
0.886
0.878
0.887
0.894
0.892
0.862
0.894
0.895
0.887
0.899
0.899
0.894
0.903
0.9
0.903
0.899
0.902
0.902
0.903
0.9
0.903
0.902
0.897
0.905
0.905
0.902
0.902
0.902
0.868
0.899
0.904
0.898
0.91
0.901
0.898
0.907
0.894
0.896
0.891
0.897
0.9
0.886
0.884
0.893
0.899
0.876
0.892
0.889
0.889
0.887
0.891
0.893
0.89
0.892
0.891
0.89
0.888
0.891
0.889
0.884
0.881
0.877
0.89
0.889
0.896
0.888
0.892
0.89
0.893
0.896
0.894
0.893
0.895
0.897
0.893
0.891
0.891
0.892
0.893
0.891
0.893
0.894
0.89
0.895
0.89
0.9
0.895
0.893
0.889
0.892
0.897
0.89
0.896
0.9
0.891
0.894
0.899
0.897
0.893
0.894
